Nombre,Jornada,Puntos,Minutos,amarillas,rojas,goles,asist,asistSinGol,paradas,centros,despejes,penFallados,encajados,tiros,regates,recuperaciones,perdidas,ptsMarca,Valor
Diego Carlos,564,Sevilla FC,2,8,90,0,0,0,0,0,0,0,5,0,0,1,0,8,8,2,17.06104412670158
Diego Carlos,564,Sevilla FC,3,7,90,0,0,0,0,0,0,0,3,0,1,0,0,10,7,2,17.167084548419744
Diego Carlos,564,Sevilla FC,4,6,90,0,0,0,0,0,0,0,7,0,1,0,0,5,14,2,17.26883709458518
Diego Carlos,564,Sevilla FC,5,4,90,0,0,0,0,0,0,0,2,0,0,1,0,4,7,1,17.239627957708777
Diego Carlos,564,Sevilla FC,6,4,90,0,0,0,0,0,0,0,3,0,1,0,0,8,15,1,17.205710286522727
Diego Carlos,564,Sevilla FC,7,9,90,0,0,0,0,0,0,0,5,0,0,0,0,5,4,2,17.208159303939436
Diego Carlos,564,Sevilla FC,8,1,89,0,0,0,0,0,0,0,1,0,1,0,0,9,10,1,17.239571368083965
Diego Carlos,564,Sevilla FC,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.98643822407697
Diego Carlos,564,Sevilla FC,10,9,90,0,0,1,0,0,0,0,4,0,3,1,0,7,5,1,17.003268525495876
Diego Carlos,564,Sevilla FC,11,5,90,0,0,0,0,0,0,0,0,0,1,0,0,5,6,2,17.05527324566223
Diego Carlos,564,Sevilla FC,12,14,90,0,0,1,0,0,0,0,8,0,0,1,0,4,11,2,17.134407304195953
Diego Carlos,564,Sevilla FC,13,6,90,2,0,0,0,0,0,0,1,0,0,0,0,5,8,2,17.303211056918425
Diego Carlos,564,Sevilla FC,14,3,90,0,0,0,0,0,0,0,6,0,2,1,1,12,18,1,17.40853660475253
Diego Carlos,564,Sevilla FC,15,3,90,0,0,0,0,0,0,0,4,0,2,0,0,3,6,2,17.31124048381721
Diego Carlos,564,Sevilla FC,16,9,90,0,0,0,0,0,0,0,4,0,0,0,0,5,5,2,17.312179924521423
Diego Carlos,564,Sevilla FC,17,7,90,0,0,0,0,0,0,0,2,0,0,0,0,6,13,2,17.386981656220584
Diego Carlos,564,Sevilla FC,18,4,90,0,0,0,0,0,0,0,1,0,1,0,0,7,10,2,17.361103449269724
Diego Carlos,564,Sevilla FC,19,7,90,0,0,0,0,0,0,0,3,0,0,0,0,5,9,1,17.47706457476953
Diego Carlos,564,Sevilla FC,20,9,90,0,0,0,0,0,0,0,3,0,0,0,0,7,11,3,17.509617499924204
Diego Carlos,564,Sevilla FC,21,5,90,0,0,0,0,1,0,0,5,0,1,0,0,4,9,2,17.557302761939585
Diego Carlos,564,Sevilla FC,22,2,90,0,0,0,0,0,0,0,5,0,2,0,0,6,16,2,17.554207790927915
Diego Carlos,564,Sevilla FC,23,8,90,0,0,0,0,0,0,0,3,0,0,0,0,8,14,2,17.498239360541877
Diego Carlos,564,Sevilla FC,24,8,90,0,0,0,0,0,0,0,4,0,0,1,0,7,11,2,17.55984446806174
Diego Carlos,564,Sevilla FC,25,3,90,0,0,0,0,0,0,0,2,0,1,0,0,1,9,2,17.604410557941947
Diego Carlos,564,Sevilla FC,26,4,45,0,0,0,0,0,0,0,0,0,0,0,0,7,4,2,17.54135578090829
Diego Carlos,564,Sevilla FC,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.435115279443565
Diego Carlos,564,Sevilla FC,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.27070961137996
Diego Carlos,564,Sevilla FC,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.17095945485647
